"id","skill_name","level","question_type","prompt","options","correct_answer","explanation"
"19a0c406-74fa-4ba8-8874-63dd833a3cb9","Excel","intermediate","code","What does this formula return if A1=10 and B1=0?
=IFERROR(A1/B1, ""N/A"")","","""N/A""","A1/B1 causes a #DIV/0! error, which IFERROR catches and returns the fallback value ""N/A"" instead."
"82893379-f15a-46f7-bf31-cfcec658a241","Excel","intermediate","mcq","What is the key difference between VLOOKUP and INDEX/MATCH?","[""INDEX/MATCH can look leftward and is more flexible/robust to column insertions"", ""VLOOKUP is always faster"", ""INDEX/MATCH cannot perform exact matches"", ""There is no functional difference""]","INDEX/MATCH can look leftward and is more flexible/robust to column insertions","VLOOKUP only searches left-to-right and breaks if columns are inserted/reordered, whereas INDEX/MATCH references columns independently and can look in any direction."
"57f9e99f-0b24-441c-b08c-b92162769866","Excel","intermediate","mcq","What does conditional formatting do in Excel?","[""Automatically applies formatting (color, icons) to cells based on their values meeting defined rules"", ""Locks cells from editing"", ""Converts text to numbers"", ""Removes duplicate rows""]","Automatically applies formatting (color, icons) to cells based on their values meeting defined rules","Conditional formatting visually highlights data patterns (e.g., highlighting values above a threshold) based on rule-driven logic."
"dca848df-4c87-484a-8931-87693b73aa98","Excel","intermediate","code","What does this array formula/function combo compute?
=SUMPRODUCT((A2:A10=""East"")*(B2:B10))","","The sum of values in B2:B10 where the corresponding row in A2:A10 equals ""East"" (a conditional sum without needing SUMIF's exact syntax).","SUMPRODUCT multiplies the boolean array (1 for matches, 0 otherwise) elementwise with B2:B10 and sums the result, effectively summing only matching rows."
"2ab3184b-f712-4bd3-a4ac-ea1d2748e1b9","Excel","intermediate","text","What is the purpose of Excel's Data Validation feature?","","It restricts what values can be entered into a cell (e.g., dropdown lists, number ranges, date ranges) to reduce input errors.","Data validation enforces rules on cell input, preventing invalid or out-of-range data entry."
"1f5ae452-0040-484d-b5b5-e970f7802ca4","Excel","advanced","code","What does this modern Excel formula do?
=UNIQUE(FILTER(A2:A100, B2:B100=""Active""))","","It returns a list of unique values from column A where the corresponding row in column B equals ""Active"", spilling as a dynamic array.","FILTER first extracts matching rows, then UNIQUE removes duplicates from that filtered result, both spilling dynamically without needing array-entry (Ctrl+Shift+Enter)."
"cae1a3b6-607f-49c9-818e-0996382e6d2d","Excel","advanced","mcq","What is the primary advantage of using Power Query over manual formulas for data cleaning in Excel?","[""Repeatable, auditable ETL steps that can refresh automatically on new data"", ""Power Query is always faster to calculate than formulas"", ""It replaces the need for PivotTables"", ""It only works with Excel files, not external sources""]","Repeatable, auditable ETL steps that can refresh automatically on new data","Power Query records each transformation step, allowing the same cleaning pipeline to be reapplied to refreshed or new data automatically."
"64f357b3-9427-4e25-a7b7-cdee4a975757","Excel","advanced","text","Explain what circular references are in Excel and how iterative calculation can be used to intentionally resolve them.","","A circular reference occurs when a formula refers back to its own cell directly or indirectly; Excel normally flags this as an error, but enabling iterative calculation lets Excel repeatedly recalculate until values converge, useful for intentional feedback-loop models.","Iterative calculation settings allow controlled convergence for legitimate circular models (e.g., interest calculations), while by default Excel treats circular references as errors to prevent infinite loops."
"4b970f2e-4c4e-4a4c-8372-beb6203a1f1d","Excel","advanced","mcq","What does the LAMBDA function (in modern Excel) allow you to do?","[""Define custom, reusable functions natively in a worksheet without VBA"", ""Create pivot charts"", ""Automate email sending"", ""Encrypt worksheet data""]","Define custom, reusable functions natively in a worksheet without VBA","LAMBDA lets users create named, reusable custom functions directly within Excel formulas, reducing the need for VBA macros for simple custom logic."
"29cbefef-e34c-4662-95d9-85f38d87e747","Excel","advanced","code","What issue can arise from this formula when copied across many rows in a large dataset?
=VLOOKUP(A2, Sheet2!$A$1:$Z$100000, 5, FALSE)","","Referencing a huge fixed range (100,000 rows x 26 columns) in every row's VLOOKUP can cause significant recalculation slowdown; using a properly sized named range/table or INDEX/MATCH with binary search (sorted, exact) can improve performance.","Excel must scan the lookup range for each formula instance; oversized ranges and exact-match linear scans multiply computation cost across thousands of rows."
"57e92fe0-cb12-46de-a728-c43769deea31","Excel","advanced","text","What is the difference between array formulas (legacy Ctrl+Shift+Enter) and modern Dynamic Arrays in Excel?","","Legacy array formulas required Ctrl+Shift+Enter and results were confined to a pre-selected range; modern Dynamic Arrays (e.g., in Excel 365) automatically 'spill' results into adjacent cells as needed, without special entry, and integrate with functions like FILTER, SORT, and UNIQUE.","Dynamic arrays simplify formula authoring by removing the need for special key combinations and automatically resizing output ranges as data changes."
"ac02a9fc-505e-402a-b33e-ff194d67a04e","Excel","beginner","mcq","Which function returns the average of a range of numbers?","[""AVERAGE()"", ""MEAN()"", ""MEDIAN()"", ""SUM()""]","AVERAGE()","AVERAGE() computes the arithmetic mean of the numeric values in the specified range."
"c288d7ff-f985-415b-8a14-d195dd6c9f04","TypeScript","beginner","mcq","What is TypeScript primarily used for?","[""Adding static typing to JavaScript"", ""Replacing HTML"", ""Styling web pages"", ""Managing databases""]","Adding static typing to JavaScript","TypeScript is a superset of JavaScript that adds optional static type checking, compiled down to plain JavaScript."
"3912dc6a-201a-4af4-865e-e46906729eec","TypeScript","beginner","mcq","How do you annotate a variable as a number type in TypeScript?","[""let x: number = 5;"", ""let x number = 5;"", ""let x = number(5);"", ""number x = 5;""]","let x: number = 5;","TypeScript type annotations use a colon followed by the type after the variable name."
"7c2031e8-4e8f-4f59-a5a6-6a035c0e7691","TypeScript","beginner","mcq","What does the 'interface' keyword define in TypeScript?","[""A shape/contract that an object must conform to"", ""A runtime class"", ""A CSS selector"", ""An import statement""]","A shape/contract that an object must conform to","Interfaces describe the structure (property names and types) an object should have, checked at compile time."
